ID,TYPE,USER_ID,GENDER,AGE,name,size_mb
10020,2,6517,MALE,28,010020_2_006517_MALE_28.jpg,6.43510627746582
10020,3,6517,MALE,28,010020_3_006517_MALE_28.jpg,5.710880279541016
10020,4,6517,MALE,28,010020_4_006517_MALE_28.jpg,5.415951728820801
10021,1,772,FEMALE,21,010021_1_000772_FEMALE_21.jpg,1.8252973556518555
10021,2,772,FEMALE,21,010021_2_000772_FEMALE_21.jpg,1.7852544784545898
10021,3,772,FEMALE,21,010021_3_000772_FEMALE_21.jpg,1.2157669067382812
10021,4,772,FEMALE,21,010021_4_000772_FEMALE_21.jpg,1.1909513473510742
10022,1,6518,NONE,26,010022_1_006518_NONE_26.jpg,1.5886926651000977
10022,2,6518,NONE,26,010022_2_006518_NONE_26.jpg,1.4328336715698242
10022,3,6518,NONE,26,010022_3_006518_NONE_26.jpg,1.4781742095947266
10022,4,6518,NONE,26,010022_4_006518_NONE_26.jpg,1.3938617706298828
10023,1,6519,MALE,26,010023_1_006519_MALE_26.jpg,4.65255069732666
10023,2,6519,MALE,26,010023_2_006519_MALE_26.jpg,5.5838518142700195
10023,3,6519,MALE,26,010023_3_006519_MALE_26.jpg,5.935748100280762
10023,4,6519,MALE,26,010023_4_006519_MALE_26.jpg,5.292911529541016
10024,1,4484,MALE,20,010024_1_004484_MALE_20.jpg,5.95106315612793
10024,2,4484,MALE,20,010024_2_004484_MALE_20.jpg,5.813925743103027
10024,3,4484,MALE,20,010024_3_004484_MALE_20.jpg,6.062139511108398
10024,4,4484,MALE,20,010024_4_004484_MALE_20.jpg,5.825106620788574
10025,1,6520,MALE,34,010025_1_006520_MALE_34.jpg,1.929865837097168
10025,2,6520,MALE,34,010025_2_006520_MALE_34.jpg,1.0445671081542969
10025,3,6520,MALE,34,010025_3_006520_MALE_34.jpg,1.2986392974853516
10025,4,6520,MALE,34,010025_4_006520_MALE_34.jpg,1.087204933166504
10026,1,1,MALE,25,010026_1_000001_MALE_25.jpg,1.9337348937988281
10026,2,1,MALE,25,010026_2_000001_MALE_25.jpg,1.9329519271850586
10026,3,1,MALE,25,010026_3_000001_MALE_25.jpg,2.2178430557250977
10026,4,1,MALE,25,010026_4_000001_MALE_25.jpg,2.174470901489258
10027,1,3352,MALE,23,010027_1_003352_MALE_23.jpg,2.1947546005249023
10027,2,3352,MALE,23,010027_2_003352_MALE_23.jpg,2.3003807067871094
10027,3,3352,MALE,23,010027_3_003352_MALE_23.jpg,2.290966033935547
10027,4,3352,MALE,23,010027_4_003352_MALE_23.jpg,2.3285341262817383
10028,1,6521,MALE,41,010028_1_006521_MALE_41.jpg,6.766022682189941
10028,2,6521,MALE,41,010028_2_006521_MALE_41.jpg,6.869144439697266
10028,3,6521,MALE,41,010028_3_006521_MALE_41.jpg,6.910256385803223
10028,4,6521,MALE,41,010028_4_006521_MALE_41.jpg,6.735611915588379
10029,1,561,MALE,39,010029_1_000561_MALE_39.jpg,0.6364593505859375
10029,2,561,MALE,39,010029_2_000561_MALE_39.jpg,0.6190500259399414
10029,3,561,MALE,39,010029_3_000561_MALE_39.jpg,0.6480159759521484
10029,4,561,MALE,39,010029_4_000561_MALE_39.jpg,0.627589225769043
10030,1,4263,MALE,30,010030_1_004263_MALE_30.jpg,1.5884838104248047
10030,2,4263,MALE,30,010030_2_004263_MALE_30.jpg,1.3510046005249023
10030,3,4263,MALE,30,010030_3_004263_MALE_30.jpg,1.328404426574707
10030,4,4263,MALE,30,010030_4_004263_MALE_30.jpg,1.3084869384765625
10031,1,2598,NONE,22,010031_1_002598_NONE_22.jpg,6.38554573059082
10031,2,2598,NONE,22,010031_2_002598_NONE_22.jpg,6.800504684448242
10031,3,2598,NONE,22,010031_3_002598_NONE_22.jpg,6.143899917602539
10031,4,2598,NONE,22,010031_4_002598_NONE_22.jpg,6.058131217956543
10032,1,5750,FEMALE,21,010032_1_005750_FEMALE_21.jpg,1.41546630859375
10032,2,5750,FEMALE,21,010032_2_005750_FEMALE_21.jpg,1.5583438873291016
10032,3,5750,FEMALE,21,010032_3_005750_FEMALE_21.jpg,1.5761442184448242
10032,4,5750,FEMALE,21,010032_4_005750_FEMALE_21.jpg,1.6704978942871094
10033,1,6522,MALE,28,010033_1_006522_MALE_28.jpg,1.2162904739379883
10033,2,6522,MALE,28,010033_2_006522_MALE_28.jpg,1.2556772232055664
10033,3,6522,MALE,28,010033_3_006522_MALE_28.jpg,1.2029476165771484
10033,4,6522,MALE,28,010033_4_006522_MALE_28.jpg,1.0557928085327148
10034,1,2553,MALE,21,010034_1_002553_MALE_21.jpg,7.017693519592285
10034,2,2553,MALE,21,010034_2_002553_MALE_21.jpg,7.28621768951416
10034,3,2553,MALE,21,010034_3_002553_MALE_21.jpg,7.367218017578125
10034,4,2553,MALE,21,010034_4_002553_MALE_21.jpg,7.216066360473633
10035,1,3337,FEMALE,66,010035_1_003337_FEMALE_66.jpg,2.46539306640625
10035,2,3337,FEMALE,66,010035_2_003337_FEMALE_66.jpg,2.457721710205078
10035,3,3337,FEMALE,66,010035_3_003337_FEMALE_66.jpg,2.530552864074707
10035,4,3337,FEMALE,66,010035_4_003337_FEMALE_66.jpg,2.636484146118164
10036,1,6523,FEMALE,26,010036_1_006523_FEMALE_26.jpg,3.433452606201172
10036,2,6523,FEMALE,26,010036_2_006523_FEMALE_26.jpg,3.2455320358276367
10036,3,6523,FEMALE,26,010036_3_006523_FEMALE_26.jpg,3.249662399291992
10036,4,6523,FEMALE,26,010036_4_006523_FEMALE_26.jpg,3.1769962310791016
10037,1,6524,NONE,25,010037_1_006524_NONE_25.jpg,1.342757225036621
10037,2,6524,NONE,25,010037_2_006524_NONE_25.jpg,1.2069740295410156
10037,3,6524,NONE,25,010037_3_006524_NONE_25.jpg,1.289154052734375
10037,4,6524,NONE,25,010037_4_006524_NONE_25.jpg,1.1881599426269531
10038,1,2300,MALE,22,010038_1_002300_MALE_22.jpg,1.7322216033935547
10038,2,2300,MALE,22,010038_2_002300_MALE_22.jpg,1.8414602279663086
10038,3,2300,MALE,22,010038_3_002300_MALE_22.jpg,1.7674541473388672
10038,4,2300,MALE,22,010038_4_002300_MALE_22.jpg,1.7997255325317383
10039,1,2852,NONE,28,010039_1_002852_NONE_28.jpg,4.000212669372559
10039,2,2852,NONE,28,010039_2_002852_NONE_28.jpg,4.000212669372559
10039,3,2852,NONE,28,010039_3_002852_NONE_28.jpg,4.000212669372559
10039,4,2852,NONE,28,010039_4_002852_NONE_28.jpg,4.000212669372559
10040,1,6525,NONE,18,010040_1_006525_NONE_18.jpg,1.2745141983032227
10040,2,6525,NONE,18,010040_2_006525_NONE_18.jpg,1.2660799026489258
10040,3,6525,NONE,18,010040_3_006525_NONE_18.jpg,1.4258155822753906
10040,4,6525,NONE,18,010040_4_006525_NONE_18.jpg,1.2952804565429688
10041,1,1206,MALE,22,010041_1_001206_MALE_22.jpg,1.0723228454589844
10041,2,1206,MALE,22,010041_2_001206_MALE_22.jpg,1.0415382385253906
10041,3,1206,MALE,22,010041_3_001206_MALE_22.jpg,1.0098333358764648
10041,4,1206,MALE,22,010041_4_001206_MALE_22.jpg,0.9674949645996094
10042,1,3914,NONE,34,010042_1_003914_NONE_34.jpg,0.6989221572875977
10042,2,3914,NONE,34,010042_2_003914_NONE_34.jpg,0.7007989883422852
10042,3,3914,NONE,34,010042_3_003914_NONE_34.jpg,0.6710710525512695
10042,4,3914,NONE,34,010042_4_003914_NONE_34.jpg,0.660822868347168
10043,1,3864,NONE,19,010043_1_003864_NONE_19.jpg,1.9178171157836914
10043,2,3864,NONE,19,010043_2_003864_NONE_19.jpg,1.7888069152832031
10043,3,3864,NONE,19,010043_3_003864_NONE_19.jpg,2.0106420516967773
10043,4,3864,NONE,19,010043_4_003864_NONE_19.jpg,2.025907516479492
10044,1,153,MALE,35,010044_1_000153_MALE_35.jpg,3.735166549682617
10044,2,153,MALE,35,010044_2_000153_MALE_35.jpg,3.9292306900024414
10044,3,153,MALE,35,010044_3_000153_MALE_35.jpg,3.721721649169922
10044,4,153,MALE,35,010044_4_000153_MALE_35.jpg,3.6951684951782227
10045,1,6526,MALE,24,010045_1_006526_MALE_24.jpg,1.836404800415039
10045,2,6526,MALE,24,010045_2_006526_MALE_24.jpg,1.4652948379516602
10045,3,6526,MALE,24,010045_3_006526_MALE_24.jpg,1.8049850463867188
10045,4,6526,MALE,24,010045_4_006526_MALE_24.jpg,1.8339338302612305
10046,1,2822,FEMALE,30,010046_1_002822_FEMALE_30.jpg,1.0495386123657227
10046,2,2822,FEMALE,30,010046_2_002822_FEMALE_30.jpg,1.064295768737793
10046,3,2822,FEMALE,30,010046_3_002822_FEMALE_30.jpg,1.0847711563110352
10046,4,2822,FEMALE,30,010046_4_002822_FEMALE_30.jpg,1.0615606307983398
10047,1,110,MALE,25,010047_1_000110_MALE_25.jpg,1.554121971130371
10047,2,110,MALE,25,010047_2_000110_MALE_25.jpg,1.5233049392700195
10047,3,110,MALE,25,010047_3_000110_MALE_25.jpg,1.6920108795166016
10047,4,110,MALE,25,010047_4_000110_MALE_25.jpg,1.5991058349609375
10048,1,3366,MALE,27,010048_1_003366_MALE_27.jpg,0.4551048278808594
10048,2,3366,MALE,27,010048_2_003366_MALE_27.jpg,0.4834909439086914
10048,3,3366,MALE,27,010048_3_003366_MALE_27.jpg,0.6378231048583984
10048,4,3366,MALE,27,010048_4_003366_MALE_27.jpg,0.5973443984985352
10049,1,2909,MALE,34,010049_1_002909_MALE_34.jpg,0.9874343872070312
10049,2,2909,MALE,34,010049_2_002909_MALE_34.jpg,1.0084257125854492
10049,3,2909,MALE,34,010049_3_002909_MALE_34.jpg,1.0550308227539062
10049,4,2909,MALE,34,010049_4_002909_MALE_34.jpg,1.049180030822754
10050,1,432,MALE,20,010050_1_000432_MALE_20.jpg,3.5497140884399414
10050,2,432,MALE,20,010050_2_000432_MALE_20.jpg,3.445530891418457
10050,3,432,MALE,20,010050_3_000432_MALE_20.jpg,3.4685964584350586
10050,4,432,MALE,20,010050_4_000432_MALE_20.jpg,3.466578483581543
10051,1,5130,FEMALE,18,010051_1_005130_FEMALE_18.jpg,1.4092226028442383
10051,2,5130,FEMALE,18,010051_2_005130_FEMALE_18.jpg,1.4015064239501953
10051,3,5130,FEMALE,18,010051_3_005130_FEMALE_18.jpg,1.6267204284667969
10051,4,5130,FEMALE,18,010051_4_005130_FEMALE_18.jpg,1.6032514572143555
10052,1,6527,NONE,24,010052_1_006527_NONE_24.jpg,0.6486005783081055
10052,2,6527,NONE,24,010052_2_006527_NONE_24.jpg,0.6581220626831055
10052,3,6527,NONE,24,010052_3_006527_NONE_24.jpg,0.607813835144043
10052,4,6527,NONE,24,010052_4_006527_NONE_24.jpg,0.5851049423217773
10053,1,6528,FEMALE,31,010053_1_006528_FEMALE_31.jpg,0.8946285247802734
10053,2,6528,FEMALE,31,010053_2_006528_FEMALE_31.jpg,0.9152355194091797
10053,3,6528,FEMALE,31,010053_3_006528_FEMALE_31.jpg,0.9456558227539062
10053,4,6528,FEMALE,31,010053_4_006528_FEMALE_31.jpg,0.9109745025634766
10054,1,6529,MALE,37,010054_1_006529_MALE_37.jpg,6.260836601257324
10054,2,6529,MALE,37,010054_2_006529_MALE_37.jpg,5.856612205505371
10054,3,6529,MALE,37,010054_3_006529_MALE_37.jpg,5.302556991577148
10054,4,6529,MALE,37,010054_4_006529_MALE_37.jpg,5.558737754821777
10055,1,786,MALE,19,010055_1_000786_MALE_19.jpg,0.9930572509765625
10055,2,786,MALE,19,010055_2_000786_MALE_19.jpg,0.9465751647949219
10055,3,786,MALE,19,010055_3_000786_MALE_19.jpg,0.7892942428588867
10055,4,786,MALE,19,010055_4_000786_MALE_19.jpg,0.7115774154663086
10056,1,6530,FEMALE,19,010056_1_006530_FEMALE_19.jpg,1.5988740921020508
10056,2,6530,FEMALE,19,010056_2_006530_FEMALE_19.jpg,1.6027708053588867
10056,3,6530,FEMALE,19,010056_3_006530_FEMALE_19.jpg,1.6258964538574219
10056,4,6530,FEMALE,19,010056_4_006530_FEMALE_19.jpg,1.6494226455688477
10057,1,2164,MALE,23,010057_1_002164_MALE_23.jpg,2.2051477432250977
10057,2,2164,MALE,23,010057_2_002164_MALE_23.jpg,2.2732887268066406
10057,3,2164,MALE,23,010057_3_002164_MALE_23.jpg,2.3442230224609375
10057,4,2164,MALE,23,010057_4_002164_MALE_23.jpg,2.3370466232299805
10058,1,4360,MALE,33,010058_1_004360_MALE_33.jpg,1.5132331848144531
10058,2,4360,MALE,33,010058_2_004360_MALE_33.jpg,1.5564861297607422
10058,3,4360,MALE,33,010058_3_004360_MALE_33.jpg,1.655137062072754
10058,4,4360,MALE,33,010058_4_004360_MALE_33.jpg,1.658564567565918
10059,1,6531,MALE,21,010059_1_006531_MALE_21.jpg,0.9661645889282227
10059,2,6531,MALE,21,010059_2_006531_MALE_21.jpg,0.9278221130371094
10059,3,6531,MALE,21,010059_3_006531_MALE_21.jpg,0.9138498306274414
10059,4,6531,MALE,21,010059_4_006531_MALE_21.jpg,0.9046812057495117
10060,1,6532,MALE,19,010060_1_006532_MALE_19.jpg,1.6529464721679688
10060,2,6532,MALE,19,010060_2_006532_MALE_19.jpg,1.643697738647461
10060,3,6532,MALE,19,010060_3_006532_MALE_19.jpg,2.294881820678711
10060,4,6532,MALE,19,010060_4_006532_MALE_19.jpg,1.749720573425293
10061,1,6533,NONE,20,010061_1_006533_NONE_20.jpg,0.9753475189208984
10061,2,6533,NONE,20,010061_2_006533_NONE_20.jpg,1.0481071472167969
10061,3,6533,NONE,20,010061_3_006533_NONE_20.jpg,1.0017414093017578
10061,4,6533,NONE,20,010061_4_006533_NONE_20.jpg,0.9616518020629883
10062,1,5841,NONE,24,010062_1_005841_NONE_24.jpg,1.4407901763916016
10062,2,5841,NONE,24,010062_2_005841_NONE_24.jpg,1.3621244430541992
10062,3,5841,NONE,24,010062_3_005841_NONE_24.jpg,1.3109712600708008
10062,4,5841,NONE,24,010062_4_005841_NONE_24.jpg,1.3633184432983398
10063,1,6534,NONE,32,010063_1_006534_NONE_32.jpg,1.2560663223266602
10063,2,6534,NONE,32,010063_2_006534_NONE_32.jpg,1.2278108596801758
10063,3,6534,NONE,32,010063_3_006534_NONE_32.jpg,1.215850830078125
10063,4,6534,NONE,32,010063_4_006534_NONE_32.jpg,1.2301359176635742
10064,1,5588,MALE,24,010064_1_005588_MALE_24.jpg,1.5320043563842773
10064,2,5588,MALE,24,010064_2_005588_MALE_24.jpg,1.5582904815673828
10064,3,5588,MALE,24,010064_3_005588_MALE_24.jpg,1.604954719543457
10064,4,5588,MALE,24,010064_4_005588_MALE_24.jpg,1.636164665222168
10065,1,6535,MALE,36,010065_1_006535_MALE_36.jpg,1.0198173522949219
10065,2,6535,MALE,36,010065_2_006535_MALE_36.jpg,1.0183534622192383
10065,3,6535,MALE,36,010065_3_006535_MALE_36.jpg,0.9597206115722656
10065,4,6535,MALE,36,010065_4_006535_MALE_36.jpg,0.8615570068359375
10066,1,3819,FEMALE,40,010066_1_003819_FEMALE_40.jpg,4.819622039794922
10066,2,3819,FEMALE,40,010066_2_003819_FEMALE_40.jpg,4.974852561950684
10066,3,3819,FEMALE,40,010066_3_003819_FEMALE_40.jpg,5.740202903747559
10066,4,3819,FEMALE,40,010066_4_003819_FEMALE_40.jpg,5.330251693725586
10067,1,5056,MALE,22,010067_1_005056_MALE_22.jpg,1.361515998840332
10067,2,5056,MALE,22,010067_2_005056_MALE_22.jpg,1.3821449279785156
10067,3,5056,MALE,22,010067_3_005056_MALE_22.jpg,1.7892837524414062
10067,4,5056,MALE,22,010067_4_005056_MALE_22.jpg,1.7957334518432617
10068,1,6032,MALE,20,010068_1_006032_MALE_20.jpg,2.657917022705078
10068,2,6032,MALE,20,010068_2_006032_MALE_20.jpg,2.502985954284668
10068,3,6032,MALE,20,010068_3_006032_MALE_20.jpg,2.649958610534668
10068,4,6032,MALE,20,010068_4_006032_MALE_20.jpg,2.468754768371582
10069,1,5576,FEMALE,22,010069_1_005576_FEMALE_22.jpg,0.3510150909423828
10069,2,5576,FEMALE,22,010069_2_005576_FEMALE_22.jpg,0.35181427001953125
10069,3,5576,FEMALE,22,010069_3_005576_FEMALE_22.jpg,0.3150920867919922
10069,4,5576,FEMALE,22,010069_4_005576_FEMALE_22.jpg,0.3451862335205078
10070,1,2255,MALE,26,010070_1_002255_MALE_26.jpg,1.471806526184082
10070,2,2255,MALE,26,010070_2_002255_MALE_26.jpg,1.4580936431884766
10070,3,2255,MALE,26,010070_3_002255_MALE_26.jpg,1.4603233337402344
10070,4,2255,MALE,26,010070_4_002255_MALE_26.jpg,1.455967903137207
10071,1,1714,MALE,30,010071_1_001714_MALE_30.jpg,1.7070960998535156
10071,2,1714,MALE,30,010071_2_001714_MALE_30.jpg,1.8158760070800781
10071,3,1714,MALE,30,010071_3_001714_MALE_30.jpg,1.8075017929077148
10071,4,1714,MALE,30,010071_4_001714_MALE_30.jpg,1.727365493774414
10072,1,6137,MALE,20,010072_1_006137_MALE_20.jpg,4.791546821594238
10072,2,6137,MALE,20,010072_2_006137_MALE_20.jpg,4.650581359863281
10072,3,6137,MALE,20,010072_3_006137_MALE_20.jpg,4.509810447692871
10072,4,6137,MALE,20,010072_4_006137_MALE_20.jpg,4.474244117736816
10073,1,6536,NONE,30,010073_1_006536_NONE_30.jpg,1.5506629943847656
10073,2,6536,NONE,30,010073_2_006536_NONE_30.jpg,1.3848552703857422
10073,3,6536,NONE,30,010073_3_006536_NONE_30.jpg,1.3318967819213867
10073,4,6536,NONE,30,010073_4_006536_NONE_30.jpg,1.1075973510742188
10074,1,6147,NONE,21,010074_1_006147_NONE_21.jpg,3.7033071517944336
10074,2,6147,NONE,21,010074_2_006147_NONE_21.jpg,3.5740814208984375
10074,3,6147,NONE,21,010074_3_006147_NONE_21.jpg,3.8115835189819336
10074,4,6147,NONE,21,010074_4_006147_NONE_21.jpg,3.839016914367676
10075,1,5432,MALE,49,010075_1_005432_MALE_49.jpg,2.0002317428588867
10075,2,5432,MALE,49,010075_2_005432_MALE_49.jpg,2.0002317428588867
10075,3,5432,MALE,49,010075_3_005432_MALE_49.jpg,2.0002317428588867
10075,4,5432,MALE,49,010075_4_005432_MALE_49.jpg,2.0002317428588867
10076,1,6537,MALE,31,010076_1_006537_MALE_31.jpg,2.246187210083008
10076,2,6537,MALE,31,010076_2_006537_MALE_31.jpg,2.2911605834960938
10076,3,6537,MALE,31,010076_3_006537_MALE_31.jpg,2.303586006164551
10076,4,6537,MALE,31,010076_4_006537_MALE_31.jpg,2.126091957092285
10077,1,4016,FEMALE,43,010077_1_004016_FEMALE_43.jpg,0.4871788024902344
10077,2,4016,FEMALE,43,010077_2_004016_FEMALE_43.jpg,0.4998626708984375
10077,3,4016,FEMALE,43,010077_3_004016_FEMALE_43.jpg,0.4936399459838867
10077,4,4016,FEMALE,43,010077_4_004016_FEMALE_43.jpg,0.48931026458740234
10078,1,4483,NONE,22,010078_1_004483_NONE_22.jpg,1.2349929809570312
10078,2,4483,NONE,22,010078_2_004483_NONE_22.jpg,1.279667854309082
10078,3,4483,NONE,22,010078_3_004483_NONE_22.jpg,1.1751594543457031
10078,4,4483,NONE,22,010078_4_004483_NONE_22.jpg,1.1313190460205078
10079,1,4266,FEMALE,21,010079_1_004266_FEMALE_21.jpg,1.8411149978637695
10079,2,4266,FEMALE,21,010079_2_004266_FEMALE_21.jpg,1.793208122253418
10079,3,4266,FEMALE,21,010079_3_004266_FEMALE_21.jpg,1.4041481018066406
10079,4,4266,FEMALE,21,010079_4_004266_FEMALE_21.jpg,1.4341344833374023
10080,1,5421,NONE,34,010080_1_005421_NONE_34.jpg,1.7633638381958008
10080,2,5421,NONE,34,010080_2_005421_NONE_34.jpg,1.6908721923828125
10080,3,5421,NONE,34,010080_3_005421_NONE_34.jpg,1.7008676528930664
10080,4,5421,NONE,34,010080_4_005421_NONE_34.jpg,1.657719612121582
10081,1,8,MALE,30,010081_1_000008_MALE_30.jpg,0.8350706100463867
10081,2,8,MALE,30,010081_2_000008_MALE_30.jpg,0.8152494430541992
10081,3,8,MALE,30,010081_3_000008_MALE_30.jpg,0.8272380828857422
10081,4,8,MALE,30,010081_4_000008_MALE_30.jpg,0.8132953643798828
10082,1,6215,NONE,30,010082_1_006215_NONE_30.jpg,1.6916427612304688
10082,2,6215,NONE,30,010082_2_006215_NONE_30.jpg,1.6515674591064453
10082,3,6215,NONE,30,010082_3_006215_NONE_30.jpg,1.3183698654174805
10082,4,6215,NONE,30,010082_4_006215_NONE_30.jpg,1.2613525390625
10083,1,6538,MALE,53,010083_1_006538_MALE_53.jpg,2.0199947357177734
10083,2,6538,MALE,53,010083_2_006538_MALE_53.jpg,1.9479894638061523
10083,3,6538,MALE,53,010083_3_006538_MALE_53.jpg,1.936854362487793
10083,4,6538,MALE,53,010083_4_006538_MALE_53.jpg,1.9924650192260742
10084,1,500,MALE,20,010084_1_000500_MALE_20.jpg,1.5590248107910156
10084,2,500,MALE,20,010084_2_000500_MALE_20.jpg,1.5018386840820312
10084,3,500,MALE,20,010084_3_000500_MALE_20.jpg,1.568643569946289
10084,4,500,MALE,20,010084_4_000500_MALE_20.jpg,1.5383691787719727
10085,1,6539,MALE,20,010085_1_006539_MALE_20.jpg,1.715132713317871
10085,2,6539,MALE,20,010085_2_006539_MALE_20.jpg,1.7501611709594727
